dt,CalendarYear,Day,Time,Avg Total Time,Max Total Time,Max # of PAX in Line
2017-08-26 10:25:00,2017,2017-08-26,10:25:00,2,2,7
2017-08-26 10:30:00,2017,2017-08-26,10:30:00,2,3,9
2017-08-26 10:35:00,2017,2017-08-26,10:35:00,3,4,9
2017-08-26 10:40:00,2017,2017-08-26,10:40:00,2,3,7
2017-08-26 10:45:00,2017,2017-08-26,10:45:00,3,4,10
2017-08-26 10:50:00,2017,2017-08-26,10:50:00,2,3,11
2017-08-26 10:55:00,2017,2017-08-26,10:55:00,3,9,52
2017-08-26 11:00:00,2017,2017-08-26,11:00:00,4,6,31
2017-08-26 11:05:00,2017,2017-08-26,11:05:00,4,5,29
2017-08-26 11:10:00,2017,2017-08-26,11:10:00,2,3,13
2017-08-26 11:15:00,2017,2017-08-26,11:15:00,2,3,8
2017-08-26 11:20:00,2017,2017-08-26,11:20:00,3,3,8
2017-08-26 11:25:00,2017,2017-08-26,11:25:00,2,3,7
2017-08-26 11:30:00,2017,2017-08-26,11:30:00,2,2,9
2017-08-26 11:35:00,2017,2017-08-26,11:35:00,2,2,8
2017-08-26 11:40:00,2017,2017-08-26,11:40:00,1,2,6
2017-08-26 11:45:00,2017,2017-08-26,11:45:00,2,2,8
2017-08-26 11:50:00,2017,2017-08-26,11:50:00,3,3,14
2017-08-26 11:55:00,2017,2017-08-26,11:55:00,2,3,10
2017-08-26 12:00:00,2017,2017-08-26,12:00:00,2,3,9
2017-08-26 12:05:00,2017,2017-08-26,12:05:00,3,3,14
2017-08-26 12:10:00,2017,2017-08-26,12:10:00,1,2,8
2017-08-26 12:15:00,2017,2017-08-26,12:15:00,2,3,16
2017-08-26 12:20:00,2017,2017-08-26,12:20:00,1,1,5
2017-08-26 12:25:00,2017,2017-08-26,12:25:00,1,2,7
2017-08-26 12:30:00,2017,2017-08-26,12:30:00,1,1,5
2017-08-26 12:35:00,2017,2017-08-26,12:35:00,2,4,18
2017-08-26 12:40:00,2017,2017-08-26,12:40:00,1,2,9
2017-08-26 12:45:00,2017,2017-08-26,12:45:00,2,3,8
2017-08-26 12:50:00,2017,2017-08-26,12:50:00,3,5,14
2017-08-26 12:55:00,2017,2017-08-26,12:55:00,3,4,8
2017-08-26 13:00:00,2017,2017-08-26,13:00:00,4,5,27
2017-08-26 13:05:00,2017,2017-08-26,13:05:00,4,5,25
2017-08-26 13:10:00,2017,2017-08-26,13:10:00,2,2,7
2017-08-26 13:15:00,2017,2017-08-26,13:15:00,1,3,10
2017-08-26 13:20:00,2017,2017-08-26,13:20:00,2,5,19
2017-08-26 13:25:00,2017,2017-08-26,13:25:00,8,10,40
2017-08-26 13:30:00,2017,2017-08-26,13:30:00,7,9,34
2017-08-26 13:35:00,2017,2017-08-26,13:35:00,6,9,28
2017-08-26 13:40:00,2017,2017-08-26,13:40:00,8,11,40
2017-08-26 13:45:00,2017,2017-08-26,13:45:00,12,13,44
2017-08-26 13:50:00,2017,2017-08-26,13:50:00,10,12,50
2017-08-26 13:55:00,2017,2017-08-26,13:55:00,15,21,63
2017-08-26 14:00:00,2017,2017-08-26,14:00:00,23,24,73
2017-08-26 14:05:00,2017,2017-08-26,14:05:00,35,39,109
2017-08-26 14:10:00,2017,2017-08-26,14:10:00,36,43,118
2017-08-26 14:15:00,2017,2017-08-26,14:15:00,42,45,121
2017-08-26 14:20:00,2017,2017-08-26,14:20:00,38,44,120
2017-08-26 14:25:00,2017,2017-08-26,14:25:00,26,40,117
2017-08-26 14:30:00,2017,2017-08-26,14:30:00,17,19,98
2017-08-26 14:35:00,2017,2017-08-26,14:35:00,22,26,104
2017-08-26 14:40:00,2017,2017-08-26,14:40:00,25,26,88
2017-08-26 14:45:00,2017,2017-08-26,14:45:00,26,29,85
2017-08-26 14:50:00,2017,2017-08-26,14:50:00,12,25,71
2017-08-26 14:55:00,2017,2017-08-26,14:55:00,6,7,38
2017-08-26 15:00:00,2017,2017-08-26,15:00:00,6,8,34
2017-08-26 15:05:00,2017,2017-08-26,15:05:00,9,10,38
2017-08-26 15:10:00,2017,2017-08-26,15:10:00,8,10,46
2017-08-26 15:15:00,2017,2017-08-26,15:15:00,8,8,48
2017-08-26 15:20:00,2017,2017-08-26,15:20:00,7,8,47
2017-08-26 15:25:00,2017,2017-08-26,15:25:00,5,6,33
2017-08-26 15:30:00,2017,2017-08-26,15:30:00,4,6,31
2017-08-26 15:35:00,2017,2017-08-26,15:35:00,3,3,14
2017-08-26 15:40:00,2017,2017-08-26,15:40:00,3,3,13
2017-08-26 15:45:00,2017,2017-08-26,15:45:00,5,6,32
2017-08-26 15:50:00,2017,2017-08-26,15:50:00,8,16,53
2017-08-26 15:55:00,2017,2017-08-26,15:55:00,7,9,27
2017-08-26 16:00:00,2017,2017-08-26,16:00:00,8,10,37
2017-08-26 16:05:00,2017,2017-08-26,16:05:00,6,7,26
2017-08-26 16:10:00,2017,2017-08-26,16:10:00,4,6,14
2017-08-26 16:15:00,2017,2017-08-26,16:15:00,1,2,4
2017-08-26 16:20:00,2017,2017-08-26,16:20:00,1,2,4
2017-08-26 16:25:00,2017,2017-08-26,16:25:00,0,0,2
2017-08-26 16:30:00,2017,2017-08-26,16:30:00,0,1,4
2017-08-26 16:35:00,2017,2017-08-26,16:35:00,1,1,3
2017-08-26 16:40:00,2017,2017-08-26,16:40:00,3,6,36
2017-08-26 16:45:00,2017,2017-08-26,16:45:00,10,15,63
2017-08-26 16:50:00,2017,2017-08-26,16:50:00,8,8,49
2017-08-26 16:55:00,2017,2017-08-26,16:55:00,5,7,37
2017-08-26 17:00:00,2017,2017-08-26,17:00:00,4,5,25
2017-08-26 17:05:00,2017,2017-08-26,17:05:00,3,3,15
2017-08-26 17:10:00,2017,2017-08-26,17:10:00,4,5,27
2017-08-26 17:15:00,2017,2017-08-26,17:15:00,4,4,21
2017-08-26 17:20:00,2017,2017-08-26,17:20:00,2,3,12
2017-08-26 17:25:00,2017,2017-08-26,17:25:00,3,4,17
2017-08-26 17:30:00,2017,2017-08-26,17:30:00,2,3,11
2017-08-26 17:35:00,2017,2017-08-26,17:35:00,2,3,11
2017-08-26 17:40:00,2017,2017-08-26,17:40:00,2,3,11
2017-08-26 17:45:00,2017,2017-08-26,17:45:00,2,3,7
2017-08-26 17:50:00,2017,2017-08-26,17:50:00,3,3,9
2017-08-26 17:55:00,2017,2017-08-26,17:55:00,2,3,11
2017-08-26 18:00:00,2017,2017-08-26,18:00:00,3,3,15
2017-08-26 18:05:00,2017,2017-08-26,18:05:00,1,2,6
2017-08-26 18:10:00,2017,2017-08-26,18:10:00,2,3,7
2017-08-26 18:15:00,2017,2017-08-26,18:15:00,2,3,9
2017-08-26 18:20:00,2017,2017-08-26,18:20:00,2,3,10
2017-08-26 18:25:00,2017,2017-08-26,18:25:00,1,1,4
2017-08-26 18:30:00,2017,2017-08-26,18:30:00,1,2,6
2017-08-26 18:35:00,2017,2017-08-26,18:35:00,1,1,5
2017-08-26 18:40:00,2017,2017-08-26,18:40:00,2,2,7
2017-08-26 18:45:00,2017,2017-08-26,18:45:00,1,1,5
2017-08-26 18:50:00,2017,2017-08-26,18:50:00,0,1,3
2017-08-26 18:55:00,2017,2017-08-26,18:55:00,1,2,7
2017-08-26 19:00:00,2017,2017-08-26,19:00:00,1,1,5
2017-08-26 19:05:00,2017,2017-08-26,19:05:00,1,2,6
2017-08-26 19:10:00,2017,2017-08-26,19:10:00,1,1,4
2017-08-26 19:15:00,2017,2017-08-26,19:15:00,1,2,7
2017-08-26 19:20:00,2017,2017-08-26,19:20:00,1,2,9
2017-08-26 19:25:00,2017,2017-08-26,19:25:00,1,2,6
2017-08-26 19:30:00,2017,2017-08-26,19:30:00,1,2,9
2017-08-26 19:35:00,2017,2017-08-26,19:35:00,5,6,26
2017-08-26 19:40:00,2017,2017-08-26,19:40:00,2,4,17
2017-08-26 19:45:00,2017,2017-08-26,19:45:00,0,1,5
2017-08-26 19:50:00,2017,2017-08-26,19:50:00,0,1,2
2017-08-26 19:55:00,2017,2017-08-26,19:55:00,0,1,2
2017-08-26 20:00:00,2017,2017-08-26,20:00:00,1,1,5
2017-08-26 20:05:00,2017,2017-08-26,20:05:00,1,2,7
2017-08-26 20:10:00,2017,2017-08-26,20:10:00,1,1,5
2017-08-26 20:15:00,2017,2017-08-26,20:15:00,0,1,4
2017-08-26 20:20:00,2017,2017-08-26,20:20:00,1,1,5
2017-08-26 20:25:00,2017,2017-08-26,20:25:00,1,1,5
2017-08-26 20:30:00,2017,2017-08-26,20:30:00,1,1,5
2017-08-26 20:35:00,2017,2017-08-26,20:35:00,0,0,2
2017-08-26 20:40:00,2017,2017-08-26,20:40:00,1,2,6
2017-08-26 20:45:00,2017,2017-08-26,20:45:00,1,2,4
2017-08-26 20:50:00,2017,2017-08-26,20:50:00,1,2,5
2017-08-26 20:55:00,2017,2017-08-26,20:55:00,0,0,2
2017-08-26 21:00:00,2017,2017-08-26,21:00:00,1,3,10
2017-08-26 21:05:00,2017,2017-08-26,21:05:00,0,0,2
2017-08-26 21:10:00,2017,2017-08-26,21:10:00,5,10,53
2017-08-26 21:15:00,2017,2017-08-26,21:15:00,12,13,71
2017-08-26 21:20:00,2017,2017-08-26,21:20:00,6,7,42
2017-08-26 21:25:00,2017,2017-08-26,21:25:00,6,6,34
2017-08-26 21:30:00,2017,2017-08-26,21:30:00,5,6,30
2017-08-26 21:35:00,2017,2017-08-26,21:35:00,2,3,12
2017-08-26 21:40:00,2017,2017-08-26,21:40:00,4,7,40
2017-08-26 21:45:00,2017,2017-08-26,21:45:00,5,6,31
2017-08-26 21:50:00,2017,2017-08-26,21:50:00,10,12,66
2017-08-26 21:55:00,2017,2017-08-26,21:55:00,10,11,63
2017-08-26 22:00:00,2017,2017-08-26,22:00:00,7,10,56
2017-08-26 22:05:00,2017,2017-08-26,22:05:00,3,5,26
2017-08-26 22:10:00,2017,2017-08-26,22:10:00,0,1,4
2017-08-26 22:15:00,2017,2017-08-26,22:15:00,0,1,3
2017-08-26 22:20:00,2017,2017-08-26,22:20:00,0,1,4
2017-08-26 22:25:00,2017,2017-08-26,22:25:00,1,2,6
2017-08-26 22:30:00,2017,2017-08-26,22:30:00,0,1,5
2017-08-26 22:35:00,2017,2017-08-26,22:35:00,0,0,1
2017-08-26 22:40:00,2017,2017-08-26,22:40:00,0,0,1
2017-08-26 22:45:00,2017,2017-08-26,22:45:00,0,1,2
2017-08-26 22:50:00,2017,2017-08-26,22:50:00,0,1,3
2017-08-26 22:55:00,2017,2017-08-26,22:55:00,1,1,4
2017-08-26 23:00:00,2017,2017-08-26,23:00:00,0,0,2
2017-08-26 23:05:00,2017,2017-08-26,23:05:00,0,0,2
2017-08-26 23:10:00,2017,2017-08-26,23:10:00,0,0,2
2017-08-26 23:15:00,2017,2017-08-26,23:15:00,0,2,9
2017-08-26 23:20:00,2017,2017-08-26,23:20:00,2,8,44
2017-08-26 23:25:00,2017,2017-08-26,23:25:00,0,2,6
2017-08-26 23:30:00,2017,2017-08-26,23:30:00,0,0,1
2017-08-26 23:35:00,2017,2017-08-26,23:35:00,0,1,3
2017-08-26 23:40:00,2017,2017-08-26,23:40:00,1,2,4
2017-08-26 23:45:00,2017,2017-08-26,23:45:00,1,1,2
2017-08-26 23:50:00,2017,2017-08-26,23:50:00,0,1,4
2017-08-26 23:55:00,2017,2017-08-26,23:55:00,0,0,1
2017-08-27 00:00:00,2017,2017-08-27,00:00:00,0,1,3
2017-08-27 00:05:00,2017,2017-08-27,00:05:00,0,1,3
2017-08-27 00:10:00,2017,2017-08-27,00:10:00,0,0,1
2017-08-27 00:15:00,2017,2017-08-27,00:15:00,0,0,1
2017-08-27 00:20:00,2017,2017-08-27,00:20:00,0,0,1
2017-08-27 00:25:00,2017,2017-08-27,00:25:00,0,0,0
2017-08-27 00:30:00,2017,2017-08-27,00:30:00,0,0,1
2017-08-27 00:35:00,2017,2017-08-27,00:35:00,0,0,1
2017-08-27 00:40:00,2017,2017-08-27,00:40:00,0,0,1
2017-08-27 00:45:00,2017,2017-08-27,00:45:00,0,2,3
2017-08-27 00:50:00,2017,2017-08-27,00:50:00,0,0,1
2017-08-27 00:55:00,2017,2017-08-27,00:55:00,0,1,2
2017-08-27 01:00:00,2017,2017-08-27,01:00:00,0,0,1
2017-08-27 01:05:00,2017,2017-08-27,01:05:00,0,0,1
2017-08-27 01:10:00,2017,2017-08-27,01:10:00,1,2,4
2017-08-27 01:15:00,2017,2017-08-27,01:15:00,0,0,1
2017-08-27 01:20:00,2017,2017-08-27,01:20:00,0,0,1
2017-08-27 01:25:00,2017,2017-08-27,01:25:00,0,1,2
2017-08-27 01:30:00,2017,2017-08-27,01:30:00,0,0,1
2017-08-27 01:35:00,2017,2017-08-27,01:35:00,0,0,1
2017-08-27 01:40:00,2017,2017-08-27,01:40:00,0,0,1
2017-08-27 01:45:00,2017,2017-08-27,01:45:00,0,0,1
2017-08-27 01:50:00,2017,2017-08-27,01:50:00,0,1,2
2017-08-27 01:55:00,2017,2017-08-27,01:55:00,0,1,2
2017-08-27 02:00:00,2017,2017-08-27,02:00:00,0,1,2
2017-08-27 02:05:00,2017,2017-08-27,02:05:00,0,0,1
2017-08-27 02:10:00,2017,2017-08-27,02:10:00,0,0,1
2017-08-27 02:15:00,2017,2017-08-27,02:15:00,0,0,1
2017-08-27 02:20:00,2017,2017-08-27,02:20:00,0,0,1
2017-08-27 02:25:00,2017,2017-08-27,02:25:00,0,0,1
2017-08-27 02:30:00,2017,2017-08-27,02:30:00,0,0,0
2017-08-27 02:35:00,2017,2017-08-27,02:35:00,0,0,1
2017-08-27 02:40:00,2017,2017-08-27,02:40:00,0,1,2
2017-08-27 02:45:00,2017,2017-08-27,02:45:00,1,2,3
2017-08-27 02:50:00,2017,2017-08-27,02:50:00,1,1,2
2017-08-27 02:55:00,2017,2017-08-27,02:55:00,0,0,1
2017-08-27 03:00:00,2017,2017-08-27,03:00:00,0,0,0
2017-08-27 03:05:00,2017,2017-08-27,03:05:00,0,0,1
2017-08-27 03:10:00,2017,2017-08-27,03:10:00,0,0,1
2017-08-27 03:15:00,2017,2017-08-27,03:15:00,0,1,2
2017-08-27 03:20:00,2017,2017-08-27,03:20:00,0,1,2
2017-08-27 03:25:00,2017,2017-08-27,03:25:00,0,0,1
2017-08-27 03:30:00,2017,2017-08-27,03:30:00,0,0,1
2017-08-27 03:35:00,2017,2017-08-27,03:35:00,0,0,1
2017-08-27 03:40:00,2017,2017-08-27,03:40:00,0,0,0
2017-08-27 03:45:00,2017,2017-08-27,03:45:00,0,1,2
2017-08-27 03:50:00,2017,2017-08-27,03:50:00,0,0,1
2017-08-27 03:55:00,2017,2017-08-27,03:55:00,0,0,1
2017-08-27 04:00:00,2017,2017-08-27,04:00:00,0,0,0
2017-08-27 04:05:00,2017,2017-08-27,04:05:00,0,0,0
2017-08-27 04:10:00,2017,2017-08-27,04:10:00,0,0,1
2017-08-27 04:15:00,2017,2017-08-27,04:15:00,0,0,1
2017-08-27 04:20:00,2017,2017-08-27,04:20:00,0,0,1
2017-08-27 04:25:00,2017,2017-08-27,04:25:00,0,0,1
2017-08-27 04:30:00,2017,2017-08-27,04:30:00,0,0,1
2017-08-27 04:35:00,2017,2017-08-27,04:35:00,0,1,2
2017-08-27 04:40:00,2017,2017-08-27,04:40:00,0,1,2
2017-08-27 04:45:00,2017,2017-08-27,04:45:00,0,0,1
2017-08-27 04:50:00,2017,2017-08-27,04:50:00,0,0,1
2017-08-27 04:55:00,2017,2017-08-27,04:55:00,0,0,1
2017-08-27 05:00:00,2017,2017-08-27,05:00:00,0,0,0
2017-08-27 05:05:00,2017,2017-08-27,05:05:00,0,0,1
2017-08-27 05:10:00,2017,2017-08-27,05:10:00,0,0,1
2017-08-27 05:15:00,2017,2017-08-27,05:15:00,0,0,1
2017-08-27 05:20:00,2017,2017-08-27,05:20:00,0,0,1
2017-08-27 05:25:00,2017,2017-08-27,05:25:00,0,1,2
2017-08-27 05:30:00,2017,2017-08-27,05:30:00,0,0,0
2017-08-27 05:35:00,2017,2017-08-27,05:35:00,0,1,2
2017-08-27 05:40:00,2017,2017-08-27,05:40:00,0,1,2
2017-08-27 05:45:00,2017,2017-08-27,05:45:00,0,1,2
2017-08-27 05:50:00,2017,2017-08-27,05:50:00,0,0,1
2017-08-27 05:55:00,2017,2017-08-27,05:55:00,0,1,2
2017-08-27 06:00:00,2017,2017-08-27,06:00:00,0,0,1
2017-08-27 06:05:00,2017,2017-08-27,06:05:00,0,1,2
2017-08-27 06:10:00,2017,2017-08-27,06:10:00,0,1,2
2017-08-27 06:15:00,2017,2017-08-27,06:15:00,1,2,3
2017-08-27 06:20:00,2017,2017-08-27,06:20:00,0,1,2
2017-08-27 06:25:00,2017,2017-08-27,06:25:00,0,0,1
2017-08-27 06:30:00,2017,2017-08-27,06:30:00,1,2,3
2017-08-27 06:35:00,2017,2017-08-27,06:35:00,0,1,4
2017-08-27 06:40:00,2017,2017-08-27,06:40:00,0,1,2
2017-08-27 06:45:00,2017,2017-08-27,06:45:00,1,1,3
2017-08-27 06:50:00,2017,2017-08-27,06:50:00,1,2,3
2017-08-27 06:55:00,2017,2017-08-27,06:55:00,0,0,1
2017-08-27 07:00:00,2017,2017-08-27,07:00:00,0,0,1
2017-08-27 07:05:00,2017,2017-08-27,07:05:00,1,1,2
2017-08-27 07:10:00,2017,2017-08-27,07:10:00,1,2,3
2017-08-27 07:15:00,2017,2017-08-27,07:15:00,1,2,4
2017-08-27 07:20:00,2017,2017-08-27,07:20:00,1,2,3
2017-08-27 07:25:00,2017,2017-08-27,07:25:00,1,2,3
2017-08-27 07:30:00,2017,2017-08-27,07:30:00,0,1,2
2017-08-27 07:35:00,2017,2017-08-27,07:35:00,1,2,3
2017-08-27 07:40:00,2017,2017-08-27,07:40:00,2,4,6
2017-08-27 07:45:00,2017,2017-08-27,07:45:00,3,4,8
2017-08-27 07:50:00,2017,2017-08-27,07:50:00,3,4,7
2017-08-27 07:55:00,2017,2017-08-27,07:55:00,3,4,8
2017-08-27 08:00:00,2017,2017-08-27,08:00:00,3,3,6
2017-08-27 08:05:00,2017,2017-08-27,08:05:00,2,3,8
2017-08-27 08:10:00,2017,2017-08-27,08:10:00,2,3,9
2017-08-27 08:15:00,2017,2017-08-27,08:15:00,2,3,10
2017-08-27 08:20:00,2017,2017-08-27,08:20:00,2,3,10
2017-08-27 08:25:00,2017,2017-08-27,08:25:00,2,3,11
2017-08-27 08:30:00,2017,2017-08-27,08:30:00,3,3,7
2017-08-27 08:35:00,2017,2017-08-27,08:35:00,3,3,7
2017-08-27 08:40:00,2017,2017-08-27,08:40:00,4,5,10
2017-08-27 08:45:00,2017,2017-08-27,08:45:00,4,5,10
2017-08-27 08:50:00,2017,2017-08-27,08:50:00,4,4,8
2017-08-27 08:55:00,2017,2017-08-27,08:55:00,3,4,8
2017-08-27 09:00:00,2017,2017-08-27,09:00:00,3,4,9
2017-08-27 09:05:00,2017,2017-08-27,09:05:00,3,5,11
2017-08-27 09:10:00,2017,2017-08-27,09:10:00,3,5,12
2017-08-27 09:15:00,2017,2017-08-27,09:15:00,4,5,11
2017-08-27 09:20:00,2017,2017-08-27,09:20:00,3,4,9
2017-08-27 09:25:00,2017,2017-08-27,09:25:00,4,5,10
2017-08-27 09:30:00,2017,2017-08-27,09:30:00,4,5,10
2017-08-27 09:35:00,2017,2017-08-27,09:35:00,2,3,8
2017-08-27 09:40:00,2017,2017-08-27,09:40:00,2,3,8
2017-08-27 09:45:00,2017,2017-08-27,09:45:00,2,3,8
2017-08-27 09:50:00,2017,2017-08-27,09:50:00,2,2,9
2017-08-27 09:55:00,2017,2017-08-27,09:55:00,2,2,9
2017-08-27 10:00:00,2017,2017-08-27,10:00:00,2,2,8
2017-08-27 10:05:00,2017,2017-08-27,10:05:00,2,3,8
2017-08-27 10:10:00,2017,2017-08-27,10:10:00,2,3,9
2017-08-27 10:15:00,2017,2017-08-27,10:15:00,2,3,12
2017-08-27 10:20:00,2017,2017-08-27,10:20:00,2,2,9
2017-08-27 10:25:00,2017,2017-08-27,10:25:00,2,3,10
2017-08-27 10:30:00,2017,2017-08-27,10:30:00,2,2,9
2017-08-27 10:35:00,2017,2017-08-27,10:35:00,2,2,9
2017-08-27 10:40:00,2017,2017-08-27,10:40:00,2,3,10
2017-08-27 10:45:00,2017,2017-08-27,10:45:00,2,2,9
2017-08-27 10:50:00,2017,2017-08-27,10:50:00,2,2,8
2017-08-27 10:55:00,2017,2017-08-27,10:55:00,2,2,9
2017-08-27 11:00:00,2017,2017-08-27,11:00:00,1,2,8
2017-08-27 11:05:00,2017,2017-08-27,11:05:00,2,3,12
2017-08-27 11:10:00,2017,2017-08-27,11:10:00,2,3,11
2017-08-27 11:15:00,2017,2017-08-27,11:15:00,1,2,9
2017-08-27 11:20:00,2017,2017-08-27,11:20:00,2,2,8
2017-08-27 11:25:00,2017,2017-08-27,11:25:00,2,2,7
2017-08-27 11:30:00,2017,2017-08-27,11:30:00,2,2,9
2017-08-27 11:35:00,2017,2017-08-27,11:35:00,5,6,36
2017-08-27 11:40:00,2017,2017-08-27,11:40:00,4,4,23
2017-08-27 11:45:00,2017,2017-08-27,11:45:00,4,4,23
2017-08-27 11:50:00,2017,2017-08-27,11:50:00,2,2,8
2017-08-27 11:55:00,2017,2017-08-27,11:55:00,1,2,7
2017-08-27 12:00:00,2017,2017-08-27,12:00:00,2,2,6
2017-08-27 12:05:00,2017,2017-08-27,12:05:00,3,3,6
2017-08-27 12:10:00,2017,2017-08-27,12:10:00,2,3,5
2017-08-27 12:15:00,2017,2017-08-27,12:15:00,2,3,6
2017-08-27 12:20:00,2017,2017-08-27,12:20:00,2,2,7
2017-08-27 12:25:00,2017,2017-08-27,12:25:00,2,2,8
2017-08-27 12:30:00,2017,2017-08-27,12:30:00,1,2,7
2017-08-27 12:35:00,2017,2017-08-27,12:35:00,2,3,11
2017-08-27 12:40:00,2017,2017-08-27,12:40:00,2,3,13
2017-08-27 12:45:00,2017,2017-08-27,12:45:00,2,3,10
2017-08-27 12:50:00,2017,2017-08-27,12:50:00,2,2,9
2017-08-27 12:55:00,2017,2017-08-27,12:55:00,2,2,7
2017-08-27 13:00:00,2017,2017-08-27,13:00:00,2,2,9
2017-08-27 13:05:00,2017,2017-08-27,13:05:00,2,3,12
2017-08-27 13:10:00,2017,2017-08-27,13:10:00,2,3,8
2017-08-27 13:15:00,2017,2017-08-27,13:15:00,2,2,6
2017-08-27 13:20:00,2017,2017-08-27,13:20:00,2,3,9
2017-08-27 13:25:00,2017,2017-08-27,13:25:00,4,4,22
2017-08-27 13:30:00,2017,2017-08-27,13:30:00,2,3,14
2017-08-27 13:35:00,2017,2017-08-27,13:35:00,3,4,19
2017-08-27 13:40:00,2017,2017-08-27,13:40:00,2,3,15
2017-08-27 13:45:00,2017,2017-08-27,13:45:00,5,9,50
2017-08-27 13:50:00,2017,2017-08-27,13:50:00,7,7,38
2017-08-27 13:55:00,2017,2017-08-27,13:55:00,4,6,30
2017-08-27 14:00:00,2017,2017-08-27,14:00:00,1,2,7
2017-08-27 14:05:00,2017,2017-08-27,14:05:00,1,2,5
2017-08-27 14:10:00,2017,2017-08-27,14:10:00,1,1,4
2017-08-27 14:15:00,2017,2017-08-27,14:15:00,1,1,5
2017-08-27 14:20:00,2017,2017-08-27,14:20:00,1,3,13
2017-08-27 14:25:00,2017,2017-08-27,14:25:00,2,3,15
2017-08-27 14:30:00,2017,2017-08-27,14:30:00,3,4,15
2017-08-27 14:35:00,2017,2017-08-27,14:35:00,5,5,27
2017-08-27 14:40:00,2017,2017-08-27,14:40:00,6,8,44
2017-08-27 14:45:00,2017,2017-08-27,14:45:00,7,8,47
2017-08-27 14:50:00,2017,2017-08-27,14:50:00,14,19,99
2017-08-27 14:55:00,2017,2017-08-27,14:55:00,15,21,101
2017-08-27 15:00:00,2017,2017-08-27,15:00:00,19,20,76
2017-08-27 15:05:00,2017,2017-08-27,15:05:00,14,18,62
2017-08-27 15:10:00,2017,2017-08-27,15:10:00,13,16,54
2017-08-27 15:15:00,2017,2017-08-27,15:15:00,8,12,41
2017-08-27 15:20:00,2017,2017-08-27,15:20:00,10,13,49
2017-08-27 15:25:00,2017,2017-08-27,15:25:00,10,12,43
2017-08-27 15:30:00,2017,2017-08-27,15:30:00,8,13,44
2017-08-27 15:35:00,2017,2017-08-27,15:35:00,5,6,34
2017-08-27 15:40:00,2017,2017-08-27,15:40:00,6,6,36
2017-08-27 15:45:00,2017,2017-08-27,15:45:00,6,8,44
2017-08-27 15:50:00,2017,2017-08-27,15:50:00,9,12,64
2017-08-27 15:55:00,2017,2017-08-27,15:55:00,14,16,61
2017-08-27 16:00:00,2017,2017-08-27,16:00:00,12,17,62
2017-08-27 16:05:00,2017,2017-08-27,16:05:00,10,11,60
2017-08-27 16:10:00,2017,2017-08-27,16:10:00,11,13,70
2017-08-27 16:15:00,2017,2017-08-27,16:15:00,9,10,53
2017-08-27 16:20:00,2017,2017-08-27,16:20:00,13,17,62
2017-08-27 16:25:00,2017,2017-08-27,16:25:00,19,22,109
2017-08-27 16:30:00,2017,2017-08-27,16:30:00,22,23,110
2017-08-27 16:35:00,2017,2017-08-27,16:35:00,22,23,110
2017-08-27 16:40:00,2017,2017-08-27,16:40:00,25,29,122
2017-08-27 16:45:00,2017,2017-08-27,16:45:00,24,24,116
2017-08-27 16:50:00,2017,2017-08-27,16:50:00,25,27,124
2017-08-27 16:55:00,2017,2017-08-27,16:55:00,27,30,133
2017-08-27 17:00:00,2017,2017-08-27,17:00:00,22,23,113
2017-08-27 17:05:00,2017,2017-08-27,17:05:00,23,25,112
2017-08-27 17:10:00,2017,2017-08-27,17:10:00,22,23,112
2017-08-27 17:15:00,2017,2017-08-27,17:15:00,21,22,109
2017-08-27 17:20:00,2017,2017-08-27,17:20:00,23,25,117
2017-08-27 17:25:00,2017,2017-08-27,17:25:00,23,26,122
2017-08-27 17:30:00,2017,2017-08-27,17:30:00,25,27,126
2017-08-27 17:35:00,2017,2017-08-27,17:35:00,24,24,116
2017-08-27 17:40:00,2017,2017-08-27,17:40:00,23,25,120
2017-08-27 17:45:00,2017,2017-08-27,17:45:00,25,26,123
2017-08-27 17:50:00,2017,2017-08-27,17:50:00,26,28,127
2017-08-27 17:55:00,2017,2017-08-27,17:55:00,24,25,117
2017-08-27 18:00:00,2017,2017-08-27,18:00:00,22,23,112
2017-08-27 18:05:00,2017,2017-08-27,18:05:00,21,28,127
2017-08-27 18:10:00,2017,2017-08-27,18:10:00,14,16,85
2017-08-27 18:15:00,2017,2017-08-27,18:15:00,16,18,77
2017-08-27 18:20:00,2017,2017-08-27,18:20:00,10,14,56
2017-08-27 18:25:00,2017,2017-08-27,18:25:00,7,8,47
2017-08-27 18:30:00,2017,2017-08-27,18:30:00,6,7,39
2017-08-27 18:35:00,2017,2017-08-27,18:35:00,5,6,32
2017-08-27 18:40:00,2017,2017-08-27,18:40:00,4,5,17
2017-08-27 18:45:00,2017,2017-08-27,18:45:00,3,4,20
2017-08-27 18:50:00,2017,2017-08-27,18:50:00,1,3,13
2017-08-27 18:55:00,2017,2017-08-27,18:55:00,1,3,14
2017-08-27 19:00:00,2017,2017-08-27,19:00:00,1,2,7
2017-08-27 19:05:00,2017,2017-08-27,19:05:00,2,2,8
2017-08-27 19:10:00,2017,2017-08-27,19:10:00,2,3,16
2017-08-27 19:15:00,2017,2017-08-27,19:15:00,7,12,53
2017-08-27 19:20:00,2017,2017-08-27,19:20:00,14,20,81
2017-08-27 19:25:00,2017,2017-08-27,19:25:00,31,35,108
2017-08-27 19:30:00,2017,2017-08-27,19:30:00,16,21,105
