num_pickups,num_passengers,yr,mnth,d,hr
456,758,2016,3,30,14
655,1158,2016,3,30,15
620,1046,2016,3,30,16
631,1105,2016,3,30,17
653,1144,2016,3,30,18
626,1120,2016,3,30,19
611,1075,2016,3,30,20
649,1118,2016,3,30,21
588,1016,2016,3,30,22
559,964,2016,3,30,23
275,457,2016,3,31,0
17,33,2016,3,31,1
44,64,2016,3,31,2
3,7,2016,3,31,3
8,11,2016,3,31,4
18,43,2016,3,31,5
34,69,2016,3,31,6
173,274,2016,3,31,7
374,706,2016,3,31,8
475,839,2016,3,31,9
650,1236,2016,3,31,10
563,1042,2016,3,31,11
478,883,2016,3,31,12
515,873,2016,3,31,13
574,1038,2016,3,31,14
669,1132,2016,3,31,15
700,1242,2016,3,31,16
662,1107,2016,3,31,17
766,1332,2016,3,31,18
665,1127,2016,3,31,19
708,1190,2016,3,31,20
822,1388,2016,3,31,21
839,1405,2016,3,31,22
720,1214,2016,3,31,23
211,368,2016,4,1,0
23,41,2016,4,1,1
1,1,2016,4,1,2
3,3,2016,4,1,3
10,11,2016,4,1,4
13,23,2016,4,1,5
36,61,2016,4,1,6
171,294,2016,4,1,7
337,549,2016,4,1,8
433,774,2016,4,1,9
483,909,2016,4,1,10
595,1103,2016,4,1,11
428,807,2016,4,1,12
560,1010,2016,4,1,13
619,1111,2016,4,1,14
603,1065,2016,4,1,15
560,941,2016,4,1,16
670,1204,2016,4,1,17
452,801,2016,4,1,18
341,541,2016,4,1,19
431,708,2016,4,1,20
757,1284,2016,4,1,21
697,1195,2016,4,1,22
693,1172,2016,4,1,23
589,1056,2016,4,2,0
134,224,2016,4,2,1
27,57,2016,4,2,2
35,48,2016,4,2,3
5,8,2016,4,2,4
11,21,2016,4,2,5
14,25,2016,4,2,6
38,54,2016,4,2,7
216,383,2016,4,2,8
214,380,2016,4,2,9
338,575,2016,4,2,10
362,678,2016,4,2,11
249,484,2016,4,2,12
244,451,2016,4,2,13
353,596,2016,4,2,14
368,676,2016,4,2,15
292,502,2016,4,2,16
268,479,2016,4,2,17
475,823,2016,4,2,18
211,376,2016,4,2,19
146,305,2016,4,2,20
261,480,2016,4,2,21
248,439,2016,4,2,22
292,477,2016,4,2,23
246,409,2016,4,3,0
47,81,2016,4,3,1
39,62,2016,4,3,2
3,4,2016,4,3,3
3,3,2016,4,3,4
6,14,2016,4,3,5
20,29,2016,4,3,6
42,74,2016,4,3,7
86,134,2016,4,3,8
288,546,2016,4,3,9
403,696,2016,4,3,10
408,717,2016,4,3,11
375,686,2016,4,3,12
480,821,2016,4,3,13
501,893,2016,4,3,14
544,986,2016,4,3,15
613,1091,2016,4,3,16
634,1158,2016,4,3,17
719,1268,2016,4,3,18
800,1359,2016,4,3,19
786,1353,2016,4,3,20
799,1334,2016,4,3,21
943,1639,2016,4,3,22
1177,1920,2016,4,3,23
1040,1773,2016,4,4,0
119,189,2016,4,4,1
33,60,2016,4,4,2
3,3,2016,4,4,3
1,2,2016,4,4,4
12,13,2016,4,4,5
47,64,2016,4,4,6
331,520,2016,4,4,7
486,839,2016,4,4,8
902,1473,2016,4,4,9
710,1182,2016,4,4,10
813,1400,2016,4,4,11
769,1291,2016,4,4,12
570,992,2016,4,4,13
683,1174,2016,4,4,14
590,1042,2016,4,4,15
682,1196,2016,4,4,16
706,1188,2016,4,4,17
705,1271,2016,4,4,18
562,998,2016,4,4,19
601,1010,2016,4,4,20
628,1053,2016,4,4,21
881,1481,2016,4,4,22
915,1569,2016,4,4,23
517,904,2016,4,5,0
76,135,2016,4,5,1
3,3,2016,4,5,2
2,2,2016,4,5,3
5,5,2016,4,5,4
7,10,2016,4,5,5
34,56,2016,4,5,6
294,473,2016,4,5,7
511,843,2016,4,5,8
660,1105,2016,4,5,9
743,1287,2016,4,5,10
649,1082,2016,4,5,11
554,897,2016,4,5,12
531,908,2016,4,5,13
581,1043,2016,4,5,14
594,995,2016,4,5,15
682,1179,2016,4,5,16
600,1040,2016,4,5,17
691,1148,2016,4,5,18
653,1152,2016,4,5,19
717,1179,2016,4,5,20
748,1236,2016,4,5,21
599,959,2016,4,5,22
489,817,2016,4,5,23
298,536,2016,4,6,0
31,35,2016,4,6,1
1,1,2016,4,6,2
4,8,2016,4,6,4
16,25,2016,4,6,5
23,48,2016,4,6,6
322,532,2016,4,6,7
394,707,2016,4,6,8
564,961,2016,4,6,9
560,983,2016,4,6,10
735,1203,2016,4,6,11
553,915,2016,4,6,12
448,732,2016,4,6,13
576,1023,2016,4,6,14
595,1011,2016,4,6,15
603,1003,2016,4,6,16
736,1236,2016,4,6,17
661,1131,2016,4,6,18
739,1247,2016,4,6,19
631,1072,2016,4,6,20
644,1049,2016,4,6,21
641,1107,2016,4,6,22
560,939,2016,4,6,23
143,225,2016,4,7,0
3,5,2016,4,7,1
1,1,2016,4,7,2
3,11,2016,4,7,3
11,11,2016,4,7,4
12,19,2016,4,7,5
21,41,2016,4,7,6
197,307,2016,4,7,7
356,578,2016,4,7,8
453,796,2016,4,7,9
482,879,2016,4,7,10
627,1082,2016,4,7,11
507,944,2016,4,7,12
469,833,2016,4,7,13
515,973,2016,4,7,14
408,719,2016,4,7,15
600,996,2016,4,7,16
563,1006,2016,4,7,17
658,1171,2016,4,7,18
821,1460,2016,4,7,19
793,1397,2016,4,7,20
861,1418,2016,4,7,21
897,1468,2016,4,7,22
887,1544,2016,4,7,23
750,1321,2016,4,8,0
74,134,2016,4,8,1
22,33,2016,4,8,2
2,4,2016,4,8,3
11,23,2016,4,8,4
23,58,2016,4,8,5
25,30,2016,4,8,6
198,312,2016,4,8,7
361,628,2016,4,8,8
521,892,2016,4,8,9
529,909,2016,4,8,10
755,1341,2016,4,8,11
473,784,2016,4,8,12
621,1104,2016,4,8,13
596,1013,2016,4,8,14
671,1123,2016,4,8,15
621,1054,2016,4,8,16
623,1057,2016,4,8,17
738,1240,2016,4,8,18
735,1247,2016,4,8,19
603,1088,2016,4,8,20
671,1117,2016,4,8,21
732,1221,2016,4,8,22
546,921,2016,4,8,23
139,243,2016,4,9,0
23,32,2016,4,9,1
1,1,2016,4,9,2
2,2,2016,4,9,3
4,6,2016,4,9,4
6,7,2016,4,9,5
13,19,2016,4,9,6
35,51,2016,4,9,7
167,265,2016,4,9,8
192,363,2016,4,9,9
420,736,2016,4,9,10
378,711,2016,4,9,11
274,497,2016,4,9,12
322,562,2016,4,9,13
283,514,2016,4,9,14
354,612,2016,4,9,15
289,517,2016,4,9,16
543,1008,2016,4,9,17
354,660,2016,4,9,18
162,290,2016,4,9,19
205,385,2016,4,9,20
316,563,2016,4,9,21
251,425,2016,4,9,22
309,525,2016,4,9,23
90,153,2016,4,10,0
7,14,2016,4,10,1
13,21,2016,4,10,2
8,15,2016,4,10,4
11,18,2016,4,10,5
16,25,2016,4,10,6
28,42,2016,4,10,7
119,175,2016,4,10,8
278,464,2016,4,10,9
439,781,2016,4,10,10
406,683,2016,4,10,11
568,972,2016,4,10,12
464,800,2016,4,10,13
727,1243,2016,4,10,14
655,1069,2016,4,10,15
790,1374,2016,4,10,16
899,1580,2016,4,10,17
799,1390,2016,4,10,18
808,1334,2016,4,10,19
896,1519,2016,4,10,20
1040,1687,2016,4,10,21
954,1593,2016,4,10,22
819,1361,2016,4,10,23
249,416,2016,4,11,0
125,233,2016,4,11,1
10,16,2016,4,11,2
3,3,2016,4,11,4
7,18,2016,4,11,5
38,54,2016,4,11,6
396,636,2016,4,11,7
613,1001,2016,4,11,8
773,1291,2016,4,11,9
892,1502,2016,4,11,10
710,1187,2016,4,11,11
689,1186,2016,4,11,12
549,936,2016,4,11,13
692,1206,2016,4,11,14
643,1084,2016,4,11,15
651,1108,2016,4,11,16
666,1160,2016,4,11,17
738,1206,2016,4,11,18
659,1112,2016,4,11,19
656,1073,2016,4,11,20
716,1239,2016,4,11,21
713,1170,2016,4,11,22
522,897,2016,4,11,23
257,461,2016,4,12,0
3,3,2016,4,12,1
1,1,2016,4,12,2
1,1,2016,4,12,3
4,8,2016,4,12,4
15,16,2016,4,12,5
29,47,2016,4,12,6
282,464,2016,4,12,7
401,663,2016,4,12,8
544,945,2016,4,12,9
602,1073,2016,4,12,10
550,945,2016,4,12,11
526,919,2016,4,12,12
527,927,2016,4,12,13
551,979,2016,4,12,14
620,1027,2016,4,12,15
577,957,2016,4,12,16
720,1264,2016,4,12,17
617,1072,2016,4,12,18
555,888,2016,4,12,19
648,1087,2016,4,12,20
626,1041,2016,4,12,21
603,1035,2016,4,12,22
498,797,2016,4,12,23
117,216,2016,4,13,0
3,3,2016,4,13,1
68,132,2016,4,13,2
5,6,2016,4,13,3
3,3,2016,4,13,4
7,7,2016,4,13,5
35,44,2016,4,13,6
234,388,2016,4,13,7
442,757,2016,4,13,8
473,801,2016,4,13,9
648,1154,2016,4,13,10
580,1046,2016,4,13,11
494,820,2016,4,13,12
564,955,2016,4,13,13
551,984,2016,4,13,14
576,965,2016,4,13,15
565,907,2016,4,13,16
684,1187,2016,4,13,17
779,1352,2016,4,13,18
715,1219,2016,4,13,19
571,954,2016,4,13,20
752,1217,2016,4,13,21
576,981,2016,4,13,22
509,859,2016,4,13,23
141,229,2016,4,14,0
7,7,2016,4,14,1
3,5,2016,4,14,2
9,11,2016,4,14,4
13,21,2016,4,14,5
36,49,2016,4,14,6
234,382,2016,4,14,7
445,781,2016,4,14,8
618,1083,2016,4,14,9
593,1088,2016,4,14,10
759,1354,2016,4,14,11
653,1189,2016,4,14,12
549,974,2016,4,14,13
645,1104,2016,4,14,14
624,1083,2016,4,14,15
719,1285,2016,4,14,16
788,1355,2016,4,14,17
728,1223,2016,4,14,18
605,1008,2016,4,14,19
792,1347,2016,4,14,20
745,1267,2016,4,14,21
760,1288,2016,4,14,22
552,919,2016,4,14,23
198,294,2016,4,15,0
4,4,2016,4,15,1
4,4,2016,4,15,2
1,1,2016,4,15,3
4,8,2016,4,15,4
9,9,2016,4,15,5
36,51,2016,4,15,6
156,251,2016,4,15,7
408,703,2016,4,15,8
555,978,2016,4,15,9
615,1108,2016,4,15,10
654,1157,2016,4,15,11
517,911,2016,4,15,12
544,927,2016,4,15,13
643,1200,2016,4,15,14
622,1112,2016,4,15,15
736,1244,2016,4,15,16
704,1263,2016,4,15,17
791,1379,2016,4,15,18
737,1276,2016,4,15,19
621,1057,2016,4,15,20
601,1059,2016,4,15,21
589,1012,2016,4,15,22
513,881,2016,4,15,23
230,437,2016,4,16,0
21,37,2016,4,16,1
3,6,2016,4,16,2
3,7,2016,4,16,3
9,17,2016,4,16,4
9,14,2016,4,16,5
13,24,2016,4,16,6
12,16,2016,4,16,7
148,266,2016,4,16,8
226,432,2016,4,16,9
356,646,2016,4,16,10
407,706,2016,4,16,11
347,617,2016,4,16,12
261,467,2016,4,16,13
336,566,2016,4,16,14
364,627,2016,4,16,15
239,402,2016,4,16,16
441,757,2016,4,16,17
267,471,2016,4,16,18
203,346,2016,4,16,19
162,289,2016,4,16,20
306,548,2016,4,16,21
289,500,2016,4,16,22
239,409,2016,4,16,23
103,160,2016,4,17,0
4,6,2016,4,17,1
5,5,2016,4,17,2
5,5,2016,4,17,3
12,25,2016,4,17,4
7,17,2016,4,17,5
7,6,2016,4,17,6
40,56,2016,4,17,7
105,177,2016,4,17,8
319,564,2016,4,17,9
474,752,2016,4,17,10
463,775,2016,4,17,11
513,852,2016,4,17,12
515,897,2016,4,17,13
621,1098,2016,4,17,14
542,985,2016,4,17,15
708,1243,2016,4,17,16
812,1356,2016,4,17,17
791,1308,2016,4,17,18
797,1387,2016,4,17,19
754,1274,2016,4,17,20
848,1387,2016,4,17,21
856,1465,2016,4,17,22
871,1474,2016,4,17,23
402,726,2016,4,18,0
8,12,2016,4,18,1
5,8,2016,4,18,2
2,2,2016,4,18,3
7,8,2016,4,18,4
9,9,2016,4,18,5
25,35,2016,4,18,6
403,619,2016,4,18,7
650,1059,2016,4,18,8
765,1261,2016,4,18,9
694,1183,2016,4,18,10
861,1429,2016,4,18,11
718,1197,2016,4,18,12
508,948,2016,4,18,13
737,1254,2016,4,18,14
633,1070,2016,4,18,15
675,1160,2016,4,18,16
690,1189,2016,4,18,17
763,1328,2016,4,18,18
669,1133,2016,4,18,19
694,1124,2016,4,18,20
721,1159,2016,4,18,21
594,976,2016,4,18,22
666,1114,2016,4,18,23
129,217,2016,4,19,0
3,11,2016,4,19,1
2,3,2016,4,19,2
1,1,2016,4,19,3
9,10,2016,4,19,4
11,26,2016,4,19,5
26,42,2016,4,19,6
286,471,2016,4,19,7
533,955,2016,4,19,8
604,996,2016,4,19,9
761,1207,2016,4,19,10
604,1004,2016,4,19,11
567,938,2016,4,19,12
522,879,2016,4,19,13
578,1007,2016,4,19,14
501,840,2016,4,19,15
629,1005,2016,4,19,16
538,910,2016,4,19,17
737,1251,2016,4,19,18
627,1033,2016,4,19,19
596,1005,2016,4,19,20
674,1111,2016,4,19,21
704,1157,2016,4,19,22
530,954,2016,4,19,23
51,84,2016,4,20,0
4,5,2016,4,20,1
4,8,2016,4,20,2
5,7,2016,4,20,4
8,15,2016,4,20,5
29,50,2016,4,20,6
273,468,2016,4,20,7
442,728,2016,4,20,8
491,811,2016,4,20,9
647,1133,2016,4,20,10
579,976,2016,4,20,11
535,846,2016,4,20,12
529,952,2016,4,20,13
598,1020,2016,4,20,14
615,1092,2016,4,20,15
660,1060,2016,4,20,16
695,1212,2016,4,20,17
608,1014,2016,4,20,18
638,1108,2016,4,20,19
672,1163,2016,4,20,20
772,1263,2016,4,20,21
660,1154,2016,4,20,22
464,740,2016,4,20,23
129,173,2016,4,21,0
4,9,2016,4,21,1
2,3,2016,4,21,3
8,15,2016,4,21,4
24,33,2016,4,21,5
20,31,2016,4,21,6
221,360,2016,4,21,7
408,689,2016,4,21,8
508,890,2016,4,21,9
640,1146,2016,4,21,10
586,990,2016,4,21,11
606,1053,2016,4,21,12
492,829,2016,4,21,13
607,1014,2016,4,21,14
636,1095,2016,4,21,15
693,1115,2016,4,21,16
614,1071,2016,4,21,17
744,1227,2016,4,21,18
592,960,2016,4,21,19
666,1161,2016,4,21,20
590,980,2016,4,21,21
809,1348,2016,4,21,22
583,951,2016,4,21,23
165,260,2016,4,22,0
1,1,2016,4,22,1
2,2,2016,4,22,2
4,5,2016,4,22,4
17,30,2016,4,22,5
17,27,2016,4,22,6
172,276,2016,4,22,7
342,558,2016,4,22,8
479,862,2016,4,22,9
555,972,2016,4,22,10
524,945,2016,4,22,11
529,943,2016,4,22,12
506,882,2016,4,22,13
676,1167,2016,4,22,14
586,975,2016,4,22,15
637,1107,2016,4,22,16
647,1098,2016,4,22,17
685,1168,2016,4,22,18
629,1081,2016,4,22,19
557,953,2016,4,22,20
658,1189,2016,4,22,21
554,932,2016,4,22,22
475,833,2016,4,22,23
95,166,2016,4,23,0
4,13,2016,4,23,1
4,5,2016,4,23,2
3,3,2016,4,23,3
4,7,2016,4,23,4
4,5,2016,4,23,5
14,20,2016,4,23,6
34,62,2016,4,23,7
127,227,2016,4,23,8
211,370,2016,4,23,9
351,635,2016,4,23,10
350,623,2016,4,23,11
351,598,2016,4,23,12
335,609,2016,4,23,13
294,523,2016,4,23,14
344,604,2016,4,23,15
246,416,2016,4,23,16
449,781,2016,4,23,17
222,414,2016,4,23,18
156,242,2016,4,23,19
183,291,2016,4,23,20
251,453,2016,4,23,21
241,402,2016,4,23,22
217,327,2016,4,23,23
71,114,2016,4,24,0
3,5,2016,4,24,1
2,2,2016,4,24,2
3,3,2016,4,24,3
4,4,2016,4,24,4
6,6,2016,4,24,5
15,33,2016,4,24,6
31,45,2016,4,24,7
134,221,2016,4,24,8
241,432,2016,4,24,9
380,642,2016,4,24,10
429,732,2016,4,24,11
525,922,2016,4,24,12
475,774,2016,4,24,13
637,1113,2016,4,24,14
663,1141,2016,4,24,15
715,1268,2016,4,24,16
798,1411,2016,4,24,17
787,1329,2016,4,24,18
848,1464,2016,4,24,19
825,1361,2016,4,24,20
899,1514,2016,4,24,21
853,1435,2016,4,24,22
913,1495,2016,4,24,23
200,358,2016,4,25,0
1,2,2016,4,25,1
1,1,2016,4,25,2
2,2,2016,4,25,3
9,11,2016,4,25,4
19,28,2016,4,25,5
30,42,2016,4,25,6
393,604,2016,4,25,7
730,1176,2016,4,25,8
788,1302,2016,4,25,9
836,1366,2016,4,25,10
794,1323,2016,4,25,11
674,1210,2016,4,25,12
571,1001,2016,4,25,13
714,1209,2016,4,25,14
710,1218,2016,4,25,15
692,1197,2016,4,25,16
657,1125,2016,4,25,17
670,1127,2016,4,25,18
677,1114,2016,4,25,19
662,1088,2016,4,25,20
733,1227,2016,4,25,21
665,1107,2016,4,25,22
709,1153,2016,4,25,23
121,215,2016,4,26,0
3,3,2016,4,26,1
1,1,2016,4,26,2
1,1,2016,4,26,3
4,4,2016,4,26,4
20,24,2016,4,26,5
42,57,2016,4,26,6
316,536,2016,4,26,7
438,724,2016,4,26,8
671,1130,2016,4,26,9
575,1001,2016,4,26,10
588,959,2016,4,26,11
557,922,2016,4,26,12
599,1072,2016,4,26,13
576,997,2016,4,26,14
475,778,2016,4,26,15
372,644,2016,4,26,16
412,708,2016,4,26,17
603,1047,2016,4,26,18
513,924,2016,4,26,19
683,1179,2016,4,26,20
759,1205,2016,4,26,21
719,1202,2016,4,26,22
752,1204,2016,4,26,23
469,794,2016,4,27,0
109,179,2016,4,27,1
1,1,2016,4,27,2
2,2,2016,4,27,3
3,4,2016,4,27,4
13,16,2016,4,27,5
40,56,2016,4,27,6
276,465,2016,4,27,7
396,702,2016,4,27,8
628,1074,2016,4,27,9
632,1088,2016,4,27,10
617,1054,2016,4,27,11
497,864,2016,4,27,12
576,1014,2016,4,27,13
558,976,2016,4,27,14
524,892,2016,4,27,15
585,958,2016,4,27,16
694,1212,2016,4,27,17
705,1223,2016,4,27,18
726,1244,2016,4,27,19
651,1085,2016,4,27,20
696,1224,2016,4,27,21
662,1158,2016,4,27,22
539,933,2016,4,27,23
184,335,2016,4,28,0
2,6,2016,4,28,1
1,1,2016,4,28,2
3,5,2016,4,28,3
10,17,2016,4,28,4
10,11,2016,4,28,5
38,64,2016,4,28,6
240,402,2016,4,28,7
384,629,2016,4,28,8
553,977,2016,4,28,9
675,1182,2016,4,28,10
635,1184,2016,4,28,11
606,1075,2016,4,28,12
556,1010,2016,4,28,13
567,1014,2016,4,28,14
582,946,2016,4,28,15
756,1234,2016,4,28,16
711,1258,2016,4,28,17
706,1225,2016,4,28,18
781,1372,2016,4,28,19
713,1223,2016,4,28,20
745,1264,2016,4,28,21
729,1286,2016,4,28,22
729,1262,2016,4,28,23
314,526,2016,4,29,0
4,4,2016,4,29,1
1,1,2016,4,29,2
6,6,2016,4,29,4
14,19,2016,4,29,5
20,29,2016,4,29,6
195,333,2016,4,29,7
378,692,2016,4,29,8
553,1038,2016,4,29,9
574,1058,2016,4,29,10
582,1059,2016,4,29,11
508,963,2016,4,29,12
523,947,2016,4,29,13
669,1147,2016,4,29,14
573,990,2016,4,29,15
692,1189,2016,4,29,16
694,1184,2016,4,29,17
738,1318,2016,4,29,18
610,1106,2016,4,29,19
655,1144,2016,4,29,20
606,1048,2016,4,29,21
554,994,2016,4,29,22
528,930,2016,4,29,23
191,339,2016,4,30,0
3,3,2016,4,30,1
2,2,2016,4,30,2
7,10,2016,4,30,4
11,12,2016,4,30,5
17,32,2016,4,30,6
34,53,2016,4,30,7
145,250,2016,4,30,8
268,488,2016,4,30,9
472,919,2016,4,30,10
343,608,2016,4,30,11
408,731,2016,4,30,12
395,725,2016,4,30,13
318,610,2016,4,30,14
430,790,2016,4,30,15
345,651,2016,4,30,16
487,912,2016,4,30,17
311,632,2016,4,30,18
245,459,2016,4,30,19
189,342,2016,4,30,20
264,443,2016,4,30,21
313,551,2016,4,30,22
252,463,2016,4,30,23
160,275,2016,5,1,0
13,37,2016,5,1,1
7,15,2016,5,1,2
2,2,2016,5,1,3
11,26,2016,5,1,4
11,18,2016,5,1,5
11,13,2016,5,1,6
26,32,2016,5,1,7
174,287,2016,5,1,8
303,525,2016,5,1,9
519,902,2016,5,1,10
557,981,2016,5,1,11
641,1155,2016,5,1,12
515,987,2016,5,1,13
652,1093,2016,5,1,14
695,1231,2016,5,1,15
566,1034,2016,5,1,16
700,1225,2016,5,1,17
784,1352,2016,5,1,18
742,1272,2016,5,1,19
687,1197,2016,5,1,20
795,1283,2016,5,1,21
835,1361,2016,5,1,22
901,1508,2016,5,1,23
686,1143,2016,5,2,0
115,185,2016,5,2,1
2,3,2016,5,2,2
1,5,2016,5,2,3
5,5,2016,5,2,4
7,8,2016,5,2,5
41,63,2016,5,2,6
361,601,2016,5,2,7
634,1052,2016,5,2,8
846,1499,2016,5,2,9
817,1420,2016,5,2,10
821,1367,2016,5,2,11
727,1249,2016,5,2,12
710,1264,2016,5,2,13
724,1255,2016,5,2,14
705,1166,2016,5,2,15
758,1285,2016,5,2,16
773,1302,2016,5,2,17
786,1359,2016,5,2,18
719,1196,2016,5,2,19
743,1315,2016,5,2,20
694,1190,2016,5,2,21
842,1428,2016,5,2,22
620,1059,2016,5,2,23
296,483,2016,5,3,0
57,101,2016,5,3,1
1,1,2016,5,3,2
1,1,2016,5,3,4
10,17,2016,5,3,5
21,40,2016,5,3,6
283,461,2016,5,3,7
567,915,2016,5,3,8
652,1127,2016,5,3,9
725,1232,2016,5,3,10
529,900,2016,5,3,11
718,1182,2016,5,3,12
637,1110,2016,5,3,13
637,1080,2016,5,3,14
625,1043,2016,5,3,15
622,1062,2016,5,3,16
718,1209,2016,5,3,17
649,1133,2016,5,3,18
670,1159,2016,5,3,19
633,1023,2016,5,3,20
705,1213,2016,5,3,21
604,1009,2016,5,3,22
574,1031,2016,5,3,23
371,682,2016,5,4,0
68,115,2016,5,4,1
1,2,2016,5,4,3
5,5,2016,5,4,4
12,22,2016,5,4,5
34,62,2016,5,4,6
360,634,2016,5,4,7
471,811,2016,5,4,8
644,1106,2016,5,4,9
734,1277,2016,5,4,10
632,1081,2016,5,4,11
598,995,2016,5,4,12
526,939,2016,5,4,13
633,1066,2016,5,4,14
622,1045,2016,5,4,15
577,941,2016,5,4,16
633,1114,2016,5,4,17
691,1211,2016,5,4,18
732,1257,2016,5,4,19
679,1187,2016,5,4,20
642,1090,2016,5,4,21
697,1156,2016,5,4,22
599,1008,2016,5,4,23
317,502,2016,5,5,0
137,264,2016,5,5,1
30,38,2016,5,5,2
2,4,2016,5,5,3
2,7,2016,5,5,4
11,22,2016,5,5,5
11,23,2016,5,5,6
247,405,2016,5,5,7
389,670,2016,5,5,8
485,871,2016,5,5,9
679,1151,2016,5,5,10
582,1017,2016,5,5,11
625,1067,2016,5,5,12
587,1022,2016,5,5,13
693,1239,2016,5,5,14
657,1098,2016,5,5,15
556,872,2016,5,5,16
649,1174,2016,5,5,17
656,1102,2016,5,5,18
732,1282,2016,5,5,19
733,1251,2016,5,5,20
784,1306,2016,5,5,21
780,1277,2016,5,5,22
804,1329,2016,5,5,23
586,990,2016,5,6,0
9,18,2016,5,6,1
5,5,2016,5,6,2
5,12,2016,5,6,3
9,14,2016,5,6,4
16,18,2016,5,6,5
19,32,2016,5,6,6
134,211,2016,5,6,7
300,497,2016,5,6,8
392,694,2016,5,6,9
532,904,2016,5,6,10
510,881,2016,5,6,11
567,1017,2016,5,6,12
464,823,2016,5,6,13
609,1099,2016,5,6,14
712,1230,2016,5,6,15
677,1143,2016,5,6,16
712,1261,2016,5,6,17
689,1153,2016,5,6,18
705,1231,2016,5,6,19
592,983,2016,5,6,20
641,1094,2016,5,6,21
603,1050,2016,5,6,22
650,1107,2016,5,6,23
581,1047,2016,5,7,0
281,508,2016,5,7,1
14,24,2016,5,7,2
3,3,2016,5,7,3
5,14,2016,5,7,4
12,14,2016,5,7,5
12,21,2016,5,7,6
40,71,2016,5,7,7
108,194,2016,5,7,8
263,476,2016,5,7,9
388,733,2016,5,7,10
289,501,2016,5,7,11
371,665,2016,5,7,12
310,548,2016,5,7,13
332,574,2016,5,7,14
327,589,2016,5,7,15
352,593,2016,5,7,16
431,734,2016,5,7,17
326,595,2016,5,7,18
171,332,2016,5,7,19
260,434,2016,5,7,20
267,475,2016,5,7,21
267,513,2016,5,7,22
216,370,2016,5,7,23
145,257,2016,5,8,0
1,5,2016,5,8,1
6,10,2016,5,8,2
3,3,2016,5,8,3
5,5,2016,5,8,4
5,5,2016,5,8,5
9,11,2016,5,8,6
38,59,2016,5,8,7
113,185,2016,5,8,8
256,462,2016,5,8,9
456,817,2016,5,8,10
431,758,2016,5,8,11
460,766,2016,5,8,12
484,825,2016,5,8,13
533,956,2016,5,8,14
639,1079,2016,5,8,15
698,1196,2016,5,8,16
733,1334,2016,5,8,17
823,1443,2016,5,8,18
795,1347,2016,5,8,19
847,1368,2016,5,8,20
872,1429,2016,5,8,21
857,1437,2016,5,8,22
901,1448,2016,5,8,23
375,587,2016,5,9,0
81,142,2016,5,9,1
1,1,2016,5,9,2
5,10,2016,5,9,3
5,7,2016,5,9,4
8,13,2016,5,9,5
39,67,2016,5,9,6
418,695,2016,5,9,7
732,1269,2016,5,9,8
787,1329,2016,5,9,9
814,1313,2016,5,9,10
885,1475,2016,5,9,11
702,1175,2016,5,9,12
632,1050,2016,5,9,13
667,1159,2016,5,9,14
783,1357,2016,5,9,15
769,1316,2016,5,9,16
759,1311,2016,5,9,17
834,1368,2016,5,9,18
777,1300,2016,5,9,19
726,1176,2016,5,9,20
764,1279,2016,5,9,21
714,1185,2016,5,9,22
718,1166,2016,5,9,23
140,234,2016,5,10,0
3,3,2016,5,10,1
1,2,2016,5,10,3
5,9,2016,5,10,4
10,12,2016,5,10,5
47,87,2016,5,10,6
390,647,2016,5,10,7
491,898,2016,5,10,8
647,1130,2016,5,10,9
788,1312,2016,5,10,10
577,986,2016,5,10,11
568,966,2016,5,10,12
482,816,2016,5,10,13
687,1121,2016,5,10,14
638,1033,2016,5,10,15
589,1018,2016,5,10,16
724,1282,2016,5,10,17
786,1409,2016,5,10,18
719,1221,2016,5,10,19
674,1119,2016,5,10,20
658,1095,2016,5,10,21
586,985,2016,5,10,22
556,899,2016,5,10,23
167,294,2016,5,11,0
5,19,2016,5,11,1
2,7,2016,5,11,2
3,3,2016,5,11,4
13,22,2016,5,11,5
30,36,2016,5,11,6
333,548,2016,5,11,7
428,740,2016,5,11,8
577,1020,2016,5,11,9
645,1130,2016,5,11,10
589,913,2016,5,11,11
610,1052,2016,5,11,12
567,992,2016,5,11,13
616,1014,2016,5,11,14
657,1118,2016,5,11,15
739,1241,2016,5,11,16
681,1174,2016,5,11,17
709,1143,2016,5,11,18
672,1141,2016,5,11,19
724,1246,2016,5,11,20
608,1003,2016,5,11,21
721,1288,2016,5,11,22
538,949,2016,5,11,23
182,314,2016,5,12,0
4,5,2016,5,12,1
3,4,2016,5,12,2
1,1,2016,5,12,3
8,13,2016,5,12,4
17,23,2016,5,12,5
19,31,2016,5,12,6
256,432,2016,5,12,7
430,669,2016,5,12,8
560,978,2016,5,12,9
739,1366,2016,5,12,10
635,1108,2016,5,12,11
609,1056,2016,5,12,12
558,979,2016,5,12,13
737,1260,2016,5,12,14
613,1009,2016,5,12,15
759,1259,2016,5,12,16
781,1356,2016,5,12,17
789,1414,2016,5,12,18
741,1277,2016,5,12,19
641,1099,2016,5,12,20
801,1320,2016,5,12,21
632,1077,2016,5,12,22
716,1197,2016,5,12,23
322,538,2016,5,13,0
54,82,2016,5,13,1
2,2,2016,5,13,2
2,2,2016,5,13,3
5,8,2016,5,13,4
10,11,2016,5,13,5
23,55,2016,5,13,6
158,275,2016,5,13,7
381,645,2016,5,13,8
479,846,2016,5,13,9
620,1098,2016,5,13,10
691,1230,2016,5,13,11
552,1026,2016,5,13,12
